Emp_ID,First_Name,Last_Name,Full Name,Gender,State,City,Education,BirthDate,Hiredate,Termdate,Department,Job Title,Salary,Performance Rating,Effective_TermDate,Age
00-98872644,Nicole,Smith,Nicole Smith,Male,New York,Buffalo,Bachelor,08/07/1993,30/11/2021,,Operations,Logistics Coordinator,62305,Satisfactory,22/06/2025,31
00-44780900,Samantha,Graves,Samantha Graves,Male,New York,Buffalo,Bachelor,13/03/1988,04/09/2018,,IT,IT Support Specialist,67828,Good,22/06/2025,37
00-86951198,Joy,Robertson,Joy Robertson,Male,New York,New York City,Master,27/12/1973,04/10/2024,,Operations,Operations Analyst,55431,Good,22/06/2025,51
00-12438885,Monique,Alexander,Monique Alexander,Female,North Carolina,Raleigh,Bachelor,17/11/1992,16/07/2017,,Operations,Logistics Coordinator,59483,Excellent,22/06/2025,32
00-99218645,Justin,Stein,Justin Stein,Female,New York,New York City,Bachelor,17/03/1991,24/11/2015,,Sales,Sales Specialist,74520,Needs Improvement,22/06/2025,34
00-53478750,Ronald,Zhang,Ronald Zhang,Female,North Carolina,Greensboro,Bachelor,12/04/1988,19/04/2022,,Finance,Financial Analyst,67208,Good,22/06/2025,37
00-65179030,Jonathan,Rangel,Jonathan Rangel,Male,New York,Buffalo,Master,28/10/1986,20/05/2015,,Sales,Sales Manager,78328,Needs Improvement,22/06/2025,38
00-87142195,Jose,Simmons,Jose Simmons,Female,New York,Buffalo,High School,18/11/1960,17/11/2021,,IT,IT Support Specialist,58959,Good,22/06/2025,64
00-88115343,Amanda,Weiss,Amanda Weiss,Female,Pennsylvania,Philadelphia,Bachelor,21/11/1982,08/12/2023,,Operations,Operations Analyst,68869,Good,22/06/2025,42
00-64280598,Michael,Jones,Michael Jones,Male,New York,Buffalo,Master,26/04/1977,23/08/2019,,IT,Software Developer,79187,Needs Improvement,22/06/2025,48
00-17203266,Christine,Cole,Christine Cole,Female,New York,New York City,Bachelor,08/02/1970,31/10/2016,,Marketing,Marketing Manager,89713,Satisfactory,22/06/2025,55
00-45835671,Andrea,Smith,Andrea Smith,Male,New York,Buffalo,High School,10/11/1970,24/09/2023,,Customer Service,Help Desk Technician,90838,Good,22/06/2025,54
00-28693730,Debra,Lozano,Debra Lozano,Male,Illinois,Naperville,Bachelor,23/04/1979,09/10/2022,,Finance,Accountant,66177,Needs Improvement,22/06/2025,46
00-78047801,Elizabeth,Allen,Elizabeth Allen,Male,New York,Rochester,Master,17/06/1984,20/08/2017,,IT,Software Developer,80622,Satisfactory,22/06/2025,41
00-39862398,David,Herrera,David Herrera,Male,New York,Buffalo,Master,28/05/1999,14/07/2020,,Sales,Sales Specialist,78526,Satisfactory,22/06/2025,26
00-48787039,William,Scott,William Scott,Male,New York,Rochester,Bachelor,22/10/1993,28/07/2024,,Sales,Sales Representative,70897,Satisfactory,22/06/2025,31
00-28889590,Jill,Lara,Jill Lara,Male,Michigan,Detroit,High School,10/09/1999,09/08/2015,,Operations,Inventory Specialist,57450,Good,22/06/2025,25
00-19398971,Beth,Mcneil,Beth Mcneil,Male,New York,New York City,High School,20/08/1998,23/07/2020,,Operations,Inventory Specialist,61801,Excellent,22/06/2025,26
00-28245984,Wyatt,Moore,Wyatt Moore,Female,Michigan,Detroit,High School,22/09/1991,11/12/2019,,Customer Service,Help Desk Technician,82902,Good,22/06/2025,33
00-35857500,Kathy,George,Kathy George,Male,New York,Buffalo,Bachelor,28/09/1984,29/04/2019,,Operations,Logistics Coordinator,62696,Good,22/06/2025,40
00-56230062,Victoria,Edwards,Victoria Edwards,Female,Michigan,Grand Rapids,High School,03/02/1978,12/08/2024,,Operations,Inventory Specialist,60470,Good,22/06/2025,47
00-49548494,Jacqueline,Monroe,Jacqueline Monroe,Female,Michigan,Warren,PhD,17/04/1967,10/02/2016,,Sales,Sales Specialist,88180,Good,22/06/2025,58
00-85163764,Joshua,Cole,Joshua Cole,Male,New York,New York City,High School,26/02/1981,23/02/2024,,Operations,Inventory Specialist,61443,Satisfactory,22/06/2025,44
00-54562374,Jon,Hall,Jon Hall,Female,New York,Rochester,High School,21/05/1974,10/11/2016,,Marketing,SEO Specialist,80285,Excellent,22/06/2025,51
00-66193324,Christopher,Daniel,Christopher Daniel,Female,New York,New York City,Bachelor,08/01/2002,20/08/2024,,Operations,Logistics Coordinator,62076,Needs Improvement,22/06/2025,23
00-94764758,Amber,Stuart,Amber Stuart,Male,New York,New York City,Bachelor,31/03/1989,02/10/2024,,Sales,Sales Representative,69926,Satisfactory,22/06/2025,36
00-12402352,Johnny,Adams,Johnny Adams,Male,Pennsylvania,Allentown,Bachelor,27/02/1967,18/12/2017,,Customer Service,Customer Service Representative,71774,Good,22/06/2025,58
00-14255661,James,Hawkins,James Hawkins,Female,New York,Rochester,Bachelor,17/11/1999,28/03/2016,,Operations,Logistics Coordinator,58009,Good,22/06/2025,25
00-39402174,Brittany,Martin,Brittany Martin,Male,New York,Rochester,Bachelor,11/02/1997,01/04/2016,,Operations,Logistics Coordinator,69163,Satisfactory,22/06/2025,28
00-13158362,John,Sparks,John Sparks,Male,New York,New York City,Bachelor,26/01/1997,28/02/2016,,Marketing,Marketing Coordinator,66874,Good,22/06/2025,28
00-42521351,Theresa,Galloway,Theresa Galloway,Female,New York,Rochester,PhD,08/02/1960,13/09/2020,,Sales,Sales Manager,122906,Satisfactory,22/06/2025,65
00-13976162,Andrea,Johnson,Andrea Johnson,Female,North Carolina,Greensboro,Bachelor,17/04/1998,23/12/2016,,Marketing,Content Creator,53330,Good,22/06/2025,27
00-36911168,Lisa,Acevedo,Lisa Acevedo,Male,Ohio,Columbus,High School,23/08/1988,08/08/2024,,Customer Service,Help Desk Technician,68640,Excellent,22/06/2025,36
00-94174205,Jason,Jackson,Jason Jackson,Female,New York,Buffalo,Bachelor,17/04/2001,03/12/2019,,Marketing,Marketing Coordinator,67472,Good,22/06/2025,24
00-26789758,Xavier,Williams,Xavier Williams,Male,Michigan,Detroit,High School,25/06/1997,13/08/2015,,Customer Service,Support Specialist,56995,Good,22/06/2025,28
00-60232496,Angela,Lewis,Angela Lewis,Male,New York,New York City,Bachelor,28/01/1999,26/02/2015,,Operations,Logistics Coordinator,69136,Good,22/06/2025,26
00-68415071,David,Velasquez,David Velasquez,Female,New York,New York City,Bachelor,17/03/1978,06/01/2022,,Finance,Accountant,60912,Satisfactory,22/06/2025,47
00-44701832,Jacob,Thompson,Jacob Thompson,Female,New York,Buffalo,Bachelor,24/11/1994,01/01/2018,,Sales,Sales Representative,58219,Satisfactory,22/06/2025,30
00-50998348,Allen,Holt,Allen Holt,Male,New York,Rochester,Bachelor,16/03/1973,30/05/2022,,Customer Service,Customer Service Representative,71367,Good,22/06/2025,52
00-66232116,Steven,Gray,Steven Gray,Male,New York,Buffalo,Master,24/08/1970,18/01/2024,,IT,Software Developer,84232,Satisfactory,22/06/2025,54
00-61381143,Renee,Romero,Renee Romero,Female,New York,New York City,Bachelor,11/06/1980,03/09/2023,,HR,HR Coordinator,59175,Good,22/06/2025,45
00-93488692,Candice,Parrish,Candice Parrish,Male,New York,Rochester,High School,21/08/1994,23/12/2016,,Operations,Inventory Specialist,63273,Good,22/06/2025,30
00-59117104,Laurie,Castillo,Laurie Castillo,Female,New York,Buffalo,PhD,20/08/1966,29/05/2020,,Sales,Sales Consultant,91776,Good,22/06/2025,58
00-94009764,David,Kelley,David Kelley,Female,New York,Buffalo,Master,01/08/1979,13/11/2024,,HR,HR Coordinator,60000,Good,22/06/2025,45
00-76010706,Kenneth,Watson,Kenneth Watson,Male,New York,New York City,PhD,04/09/1980,06/11/2023,,Sales,Sales Consultant,71187,Satisfactory,22/06/2025,44
00-56938936,Christopher,Brown,Christopher Brown,Male,New York,Rochester,Master,05/01/1983,08/10/2020,,Operations,Operations Analyst,64465,Satisfactory,22/06/2025,42
00-75923591,Joe,Tran,Joe Tran,Female,New York,New York City,Master,27/03/1984,26/12/2024,,IT,Software Developer,86737,Good,22/06/2025,41
00-31901903,Luis,Sanchez,Luis Sanchez,Male,Ohio,Columbus,Bachelor,04/11/1984,03/02/2024,,Operations,Logistics Coordinator,61847,Good,22/06/2025,40
00-26940639,Brittany,Fischer,Brittany Fischer,Male,New York,Rochester,PhD,11/03/1979,02/11/2023,,Sales,Sales Specialist,71341,Needs Improvement,22/06/2025,46
00-62914143,Timothy,Fisher,Timothy Fisher,Female,Ohio,Cleveland,Master,11/04/1982,19/10/2019,,IT,Software Developer,109010,Satisfactory,22/06/2025,43
00-62611284,Katie,Pierce,Katie Pierce,Female,Michigan,Detroit,High School,01/03/1995,23/02/2023,,Operations,Inventory Specialist,54671,Good,22/06/2025,30
00-61999551,James,Parker,James Parker,Male,New York,Rochester,Bachelor,01/03/2004,02/12/2024,,Customer Service,Customer Service Representative,69549,Good,22/06/2025,21
00-63712506,Toni,Stewart,Toni Stewart,Male,New York,Buffalo,High School,16/11/1987,19/09/2024,,Marketing,Content Creator,60170,Good,22/06/2025,37
00-20279520,Kristy,Johnson,Kristy Johnson,Female,New York,New York City,Bachelor,01/10/1987,18/03/2024,,Customer Service,Support Specialist,55611,Excellent,22/06/2025,37
00-64864149,Jessica,Vang,Jessica Vang,Male,New York,Rochester,Bachelor,13/05/1988,27/06/2023,,Customer Service,Customer Service Representative,71945,Good,22/06/2025,37
00-46180065,Mary,Powell,Mary Powell,Male,Pennsylvania,Pittsburgh,PhD,14/03/1973,12/03/2023,,Finance,Financial Analyst,93024,Good,22/06/2025,52
00-72690620,Adam,Roth,Adam Roth,Female,New York,Buffalo,Bachelor,05/12/1974,19/04/2023,,Operations,Logistics Coordinator,66616,Excellent,22/06/2025,50
00-87602153,Sherry,Cisneros,Sherry Cisneros,Male,New York,Rochester,Bachelor,07/05/1988,16/08/2016,,Sales,Sales Representative,80323,Good,22/06/2025,37
00-12019270,Nicholas,Flowers,Nicholas Flowers,Male,North Carolina,Greensboro,High School,04/09/1997,09/05/2015,,Customer Service,Support Specialist,63393,Good,22/06/2025,27
00-78485923,Andrew,Barker,Andrew Barker,Male,New York,Rochester,Bachelor,26/04/1976,19/06/2018,,Sales,Sales Representative,61876,Good,22/06/2025,49
00-50444791,Ryan,Prince,Ryan Prince,Female,New York,Rochester,Bachelor,04/10/1974,31/05/2024,,Marketing,Marketing Coordinator,56907,Excellent,22/06/2025,50
00-52037932,Robert,Davis,Robert Davis,Male,North Carolina,Greensboro,High School,09/07/1979,06/01/2023,,Customer Service,Support Specialist,64037,Needs Improvement,22/06/2025,45
00-17200455,Rebecca,Long,Rebecca Long,Male,New York,Rochester,Bachelor,22/03/1980,25/05/2018,,Customer Service,Support Specialist,65201,Excellent,22/06/2025,45
00-60788484,Kerry,Miller,Kerry Miller,Female,Ohio,Cleveland,High School,26/05/1995,05/02/2020,,Customer Service,Customer Service Representative,64007,Good,22/06/2025,30
00-21660923,Janet,Snow,Janet Snow,Female,Pennsylvania,Pittsburgh,PhD,19/09/1974,29/03/2018,,Sales,Sales Specialist,95164,Satisfactory,22/06/2025,50
00-43927264,Valerie,Smith,Valerie Smith,Male,New York,New York City,Bachelor,21/12/1962,23/06/2021,,IT,Software Developer,113321,Good,22/06/2025,62
00-57904616,Amber,Garcia,Amber Garcia,Male,New York,Buffalo,Bachelor,11/09/1982,27/08/2017,,Sales,Sales Representative,78680,Good,22/06/2025,42
00-63642721,Lisa,Hendricks,Lisa Hendricks,Female,New York,Rochester,High School,08/05/1983,15/04/2022,,Customer Service,Support Specialist,58986,Satisfactory,22/06/2025,42
00-47990986,Kelsey,Harrison,Kelsey Harrison,Male,New York,New York City,Master,18/12/1995,23/07/2021,,Customer Service,Customer Service Manager,79430,Satisfactory,22/06/2025,29
00-26606060,Christina,Richardson,Christina Richardson,Female,New York,Rochester,Bachelor,22/04/1992,06/08/2016,,Operations,Inventory Specialist,62413,Good,22/06/2025,33
00-76177073,Kathleen,Jordan,Kathleen Jordan,Male,New York,New York City,Bachelor,10/06/1959,01/08/2023,,Customer Service,Help Desk Technician,67825,Good,22/06/2025,66
00-20778737,James,Spencer,James Spencer,Female,New York,Rochester,Bachelor,07/01/1987,26/05/2020,,Sales,Sales Representative,74389,Good,22/06/2025,38
00-10338423,Amanda,Bradley,Amanda Bradley,Male,West Virginia,Charleston,PhD,19/09/1996,30/08/2023,,Sales,Sales Specialist,78128,Good,22/06/2025,28
00-51167664,Richard,Price,Richard Price,Male,Illinois,Naperville,Master,21/02/1997,28/06/2017,,IT,Software Developer,93762,Excellent,22/06/2025,28
00-48587625,Kristen,Rice,Kristen Rice,Male,Illinois,Chicago,Bachelor,28/04/1964,28/07/2020,,Operations,Inventory Specialist,67256,Satisfactory,22/06/2025,61
00-33994116,Ryan,Peters,Ryan Peters,Female,New York,New York City,Master,11/11/1976,15/12/2022,,IT,Software Developer,85624,Satisfactory,22/06/2025,48
00-47208837,Cynthia,Wilson,Cynthia Wilson,Male,Virginia,Norfolk,Master,01/03/1984,24/07/2020,,IT,Software Developer,95111,Good,22/06/2025,41
00-13113730,Wanda,Guerrero,Wanda Guerrero,Female,New York,New York City,PhD,01/04/1989,07/07/2024,,Sales,Sales Consultant,103980,Satisfactory,22/06/2025,36
00-12454378,Kimberly,Jones,Kimberly Jones,Male,New York,Buffalo,Bachelor,17/08/1999,12/01/2018,,IT,IT Support Specialist,64119,Excellent,22/06/2025,25
00-23523308,Nathan,Garza,Nathan Garza,Male,Virginia,Norfolk,Bachelor,16/04/1988,11/03/2024,,Sales,Sales Representative,73163,Good,22/06/2025,37
00-31608767,Michael,Anthony,Michael Anthony,Male,North Carolina,Greensboro,Master,09/07/1979,10/08/2023,,IT,System Administrator,92360,Excellent,22/06/2025,45
00-36316515,Shawn,Bennett,Shawn Bennett,Male,New York,Rochester,Bachelor,21/12/1996,27/09/2022,,Operations,Operations Analyst,74240,Good,22/06/2025,28
00-35030010,Brooke,Martinez,Brooke Martinez,Female,New York,Rochester,Bachelor,30/06/1991,03/02/2017,,Sales,Sales Representative,64421,Satisfactory,22/06/2025,34
00-63881516,David,Ibarra,David Ibarra,Male,New York,Rochester,Bachelor,05/10/1985,23/10/2016,,Sales,Sales Consultant,86649,Excellent,22/06/2025,39
00-80852543,Vanessa,Gibson,Vanessa Gibson,Female,New York,New York City,Master,22/10/1992,03/09/2019,,IT,Software Developer,92447,Good,22/06/2025,32
00-29096178,Alejandra,Hansen,Alejandra Hansen,Male,New York,New York City,High School,01/06/1995,04/12/2016,,Operations,Inventory Specialist,57260,Good,22/06/2025,30
00-77811681,Jacob,Smith,Jacob Smith,Male,Michigan,Warren,Bachelor,22/04/1975,31/01/2018,,IT,Software Developer,90851,Satisfactory,22/06/2025,50
00-31898382,Angela,Smith,Angela Smith,Female,New York,Buffalo,Bachelor,04/10/1998,14/12/2016,,Operations,Operations Analyst,73248,Satisfactory,22/06/2025,26
00-24097501,Ashley,Michael,Ashley Michael,Male,New York,New York City,Bachelor,18/04/1994,29/01/2020,,Sales,Sales Representative,80404,Satisfactory,22/06/2025,31
00-89487318,Kristen,Ward,Kristen Ward,Male,New York,Buffalo,Bachelor,14/09/1985,18/07/2021,,Sales,Sales Representative,75246,Needs Improvement,22/06/2025,39
00-22007848,Leonard,Bernard,Leonard Bernard,Female,New York,New York City,High School,26/07/1984,28/06/2023,,Marketing,Content Creator,59042,Good,22/06/2025,40
00-38166476,Tommy,Carter,Tommy Carter,Male,Michigan,Warren,Master,28/11/1996,05/02/2017,,IT,System Administrator,80291,Good,22/06/2025,28
00-25673469,Emily,Taylor,Emily Taylor,Female,New York,Buffalo,Master,13/06/1988,26/04/2017,,Sales,Sales Consultant,77944,Needs Improvement,22/06/2025,37
00-23274325,Paul,Lopez,Paul Lopez,Male,New York,Buffalo,Master,17/11/2000,29/01/2020,,Sales,Sales Consultant,87268,Good,22/06/2025,24
00-97541037,Colin,Chambers,Colin Chambers,Female,New York,Buffalo,Bachelor,10/01/1979,20/11/2020,,HR,Recruiter,70531,Good,22/06/2025,46
00-24087799,Deanna,Thomas,Deanna Thomas,Male,New York,Buffalo,Bachelor,23/03/1966,05/02/2023,,IT,Software Developer,108416,Needs Improvement,22/06/2025,59
00-57617569,Charlotte,Vargas,Charlotte Vargas,Male,Michigan,Warren,Bachelor,19/04/1978,23/02/2022,,Operations,Logistics Coordinator,62485,Excellent,22/06/2025,47
00-16835512,Ryan,Thompson,Ryan Thompson,Male,West Virginia,Huntington,High School,06/01/1992,24/02/2022,,Customer Service,Support Specialist,65652,Good,22/06/2025,33
00-88092493,Carrie,Woods,Carrie Woods,Male,New York,New York City,Bachelor,06/05/1982,18/07/2021,,Operations,Operations Analyst,96237,Satisfactory,22/06/2025,43
00-80314452,Briana,Cole,Briana Cole,Male,New York,New York City,Bachelor,24/05/1989,12/11/2018,,Operations,Logistics Coordinator,64619,Satisfactory,22/06/2025,36
00-94380849,Jasmine,Forbes,Jasmine Forbes,Female,Virginia,Norfolk,Bachelor,11/10/1984,09/12/2016,,Operations,Inventory Specialist,57586,Good,22/06/2025,40
00-55731485,Joseph,Simon,Joseph Simon,Male,New York,Rochester,Master,06/04/1984,14/04/2017,,Operations,Operations Analyst,76853,Good,22/06/2025,41
00-26022893,Sabrina,Garcia,Sabrina Garcia,Male,New York,Rochester,Bachelor,05/01/1972,03/08/2015,,Operations,Inventory Specialist,62931,Satisfactory,22/06/2025,53
00-80931992,Michael,Carter,Michael Carter,Male,New York,Rochester,Master,27/02/1964,08/07/2022,,Operations,Operations Analyst,71405,Good,22/06/2025,61
00-10464811,Martha,Williams,Martha Williams,Male,New York,Buffalo,Bachelor,05/05/1985,18/06/2019,,Sales,Sales Representative,63604,Good,22/06/2025,40
00-17548149,Kimberly,Martinez,Kimberly Martinez,Female,New York,Rochester,Bachelor,18/09/2002,25/11/2022,,Marketing,Content Creator,58461,Good,22/06/2025,22
00-65767703,Becky,Martinez,Becky Martinez,Male,New York,New York City,High School,01/04/1997,03/12/2016,,HR,Recruiter,65416,Excellent,22/06/2025,28
00-78717559,Michael,Rivas,Michael Rivas,Male,West Virginia,Huntington,Bachelor,26/11/1993,02/10/2016,,Operations,Inventory Specialist,59834,Excellent,22/06/2025,31
00-30753916,Autumn,Hurley,Autumn Hurley,Male,Michigan,Grand Rapids,Bachelor,01/11/1988,20/01/2016,,Operations,Logistics Coordinator,65800,Good,22/06/2025,36
00-89956438,Bryan,Ross,Bryan Ross,Male,New York,New York City,High School,13/04/1974,26/12/2023,,Customer Service,Support Specialist,64321,Good,22/06/2025,51
00-61566086,Janet,Peterson,Janet Peterson,Female,New York,Rochester,Master,09/07/1984,17/04/2017,,Finance,Financial Analyst,72398,Good,22/06/2025,40
00-26188599,Stephanie,Stevens,Stephanie Stevens,Female,Pennsylvania,Allentown,High School,04/07/1996,23/03/2020,,Marketing,Content Creator,58316,Good,22/06/2025,28
00-40425150,Margaret,Ramirez,Margaret Ramirez,Female,New York,Buffalo,PhD,05/07/1967,02/12/2015,,IT,IT Manager,105499,Good,22/06/2025,58
00-24232767,Theodore,Thompson,Theodore Thompson,Male,New York,Rochester,High School,13/06/1987,05/03/2023,,IT,IT Support Specialist,54664,Excellent,22/06/2025,38
00-48493103,Samantha,Carr,Samantha Carr,Female,Michigan,Grand Rapids,High School,29/11/1965,10/12/2020,,Customer Service,Help Desk Technician,54987,Satisfactory,22/06/2025,59
00-83691032,Jennifer,Cobb,Jennifer Cobb,Female,Illinois,Chicago,Bachelor,03/01/1983,02/01/2018,,Operations,Inventory Specialist,59714,Good,22/06/2025,42
00-77176147,Brian,Washington,Brian Washington,Female,New York,Rochester,High School,24/11/1999,11/09/2015,,HR,Recruiter,56266,Satisfactory,22/06/2025,25
00-44479616,Sierra,Montoya,Sierra Montoya,Female,Michigan,Grand Rapids,High School,24/10/1983,12/03/2022,,Customer Service,Support Specialist,65578,Needs Improvement,22/06/2025,41
00-28113144,Eugene,Green,Eugene Green,Male,New York,Rochester,Bachelor,21/09/2001,25/06/2017,,Sales,Sales Specialist,85761,Good,22/06/2025,23
00-31779411,John,Taylor,John Taylor,Female,New York,Buffalo,Bachelor,02/05/1983,11/06/2024,,Marketing,Marketing Coordinator,62255,Satisfactory,22/06/2025,42
00-88528134,Charles,David,Charles David,Female,New York,Buffalo,Master,15/11/1985,30/07/2015,,Operations,Operations Analyst,63114,Good,22/06/2025,39
00-99776851,Sandra,Norton,Sandra Norton,Male,New York,Buffalo,Bachelor,12/10/1998,25/05/2022,,Operations,Logistics Coordinator,69028,Good,22/06/2025,26
00-71188911,Adam,Jones,Adam Jones,Male,Virginia,Virginia Beach,High School,14/09/1976,02/11/2017,,Operations,Inventory Specialist,69950,Satisfactory,22/06/2025,48
